address,bedrooms,area,price
"Barra da Tijuca, Rio de Janeiro - RJ",4,160,1220000
"Avenida Embaixador Abelardo Bueno - Barra da Tijuca, Rio de Janeiro - RJ",3,166,1360000
"Rua Mário Agostinelli, 155 - Barra da Tijuca, Rio de Janeiro - RJ",3,95,730000
"Barra da Tijuca, Rio de Janeiro - RJ",2,58,358000
"Praça Telê Santana - Barra da Tijuca, Rio de Janeiro - RJ",3,160,1889000
"Barra da Tijuca, Rio de Janeiro - RJ",1,55,850000
"Barra da Tijuca, Rio de Janeiro - RJ",4,140,1499000
"Barra da Tijuca, Rio de Janeiro - RJ",2,96,1100000
"Barra da Tijuca, Rio de Janeiro - RJ",2,99,1590000
"Rua Paulo Moura, 101 - Barra da Tijuca, Rio de Janeiro - RJ",3,120,1120000
"Avenida Adolpho de Vasconcelos, 497 - Barra da Tijuca, Rio de Janeiro - RJ",2,58,460000
"Avenida Prefeito Dulcídio Cardoso, 2800 - Barra da Tijuca, Rio de Janeiro - RJ",1,64,650000
"Avenida das Acácias da Península, 909 - Barra da Tijuca, Rio de Janeiro - RJ",2,101,1066850
"Avenida Salvador Allende, 3200 - Barra da Tijuca, Rio de Janeiro - RJ",3,135,1082000
"Rua Alfredo Ceschiatti, 150 - Barra da Tijuca, Rio de Janeiro - RJ",2,88,615600
"Avenida Jornalista Ricardo Marinho - Barra da Tijuca, Rio de Janeiro - RJ",3,131,1150000
"Avenida das Acácias da Península, 607 - Barra da Tijuca, Rio de Janeiro - RJ",4,402,4834550
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",3,186,5000000
"Rua Coronel Paulo Malta Rezende - Barra da Tijuca, Rio de Janeiro - RJ",2,65,670000
"Avenida das Américas - Barra da Tijuca, Rio de Janeiro - RJ",4,289,3900000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",4,380,5000000
"Avenida Vice-Presidente José Alencar - Barra da Tijuca, Rio de Janeiro - RJ",3,89,714400
"Avenida Marechal Henrique Lott, 180 - Barra da Tijuca, Rio de Janeiro - RJ",3,120,1250000
"Rua Alfredo Ceschiatti, 155 - Barra da Tijuca, Rio de Janeiro - RJ",2,91,659300
"Avenida General Felicíssimo Cardoso - Barra da Tijuca, Rio de Janeiro - RJ",2,88,980000
"Barra da Tijuca, Rio de Janeiro - RJ",1,80,849000
"Barra da Tijuca, Rio de Janeiro - RJ",3,240,5200000
"Rua Engenheiro Carlos Euler - Barra da Tijuca, Rio de Janeiro - RJ",4,114,850000
"Barra da Tijuca, Rio de Janeiro - RJ",4,250,2470000
"Avenida Alda Garrido - Barra da Tijuca, Rio de Janeiro - RJ",2,90,1200000
"Estrada Coronel Pedro Corrêa, 140 - Barra da Tijuca, Rio de Janeiro - RJ",3,80,539000
"Barra da Tijuca, Rio de Janeiro - RJ",4,285,7244000
"Avenida das Américas - Barra da Tijuca, Rio de Janeiro - RJ",4,266,3805210
"Rua Alfredo Ceschiatti, 155 - Barra da Tijuca, Rio de Janeiro - RJ",2,87,580450
"Avenida Pepe, 1280 - Barra da Tijuca, Rio de Janeiro - RJ",2,78,1500000
"Barra da Tijuca, Rio de Janeiro - RJ",3,118,1100000
"Avenida Adilson Seroa da Motta, 00 - Barra da Tijuca, Rio de Janeiro - RJ",4,514,4490000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",3,193,2200000
"Avenida das Américas, 10333 - Barra da Tijuca, Rio de Janeiro - RJ",5,555,5835900
"Barra da Tijuca, Rio de Janeiro - RJ",2,98,950000
"Barra da Tijuca, Rio de Janeiro - RJ",2,56,349000
"Barra da Tijuca, Rio de Janeiro - RJ",2,170,1460000
"Avenida Rodolfo Amoedo - Barra da Tijuca, Rio de Janeiro - RJ",3,136,1320000
"Barra da Tijuca, Rio de Janeiro - RJ",2,80,879000
"Barra da Tijuca, Rio de Janeiro - RJ",4,283,2290000
"Rua Franco Zampari, 111 - Barra da Tijuca, Rio de Janeiro - RJ",2,78,590000
"Rua Oscar Valdetaro - Barra da Tijuca, Rio de Janeiro - RJ",2,93,1100000
"Avenida Jornalista Ricardo Marinho - Barra da Tijuca, Rio de Janeiro - RJ",3,131,1470000
"Avenida Adolpho de Vasconcelos, 145 - Barra da Tijuca, Rio de Janeiro - RJ",2,50,315000
"Barra da Tijuca, Rio de Janeiro - RJ",3,180,2800000
"Avenida Lúcio Costa, 2600 - Barra da Tijuca, Rio de Janeiro - RJ",2,73,950000
"Avenida Lúcio Costa, 3600 - Barra da Tijuca, Rio de Janeiro - RJ",4,400,6500000
"Avenida Lúcio Costa, 3350 - Barra da Tijuca, Rio de Janeiro - RJ",4,310,4800000
"Rua Jacarandás da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,151,1600000
"Barra da Tijuca, Rio de Janeiro - RJ",4,266,4690000
"Barra da Tijuca, Rio de Janeiro - RJ",2,127,1380000
"Avenida Lúcio Costa, 4260 - Barra da Tijuca, Rio de Janeiro - RJ",6,870,30190000
"Avenida das Américas, 10333 - Barra da Tijuca, Rio de Janeiro - RJ",4,555,5850000
"Avenida Lúcio Costa, 3500 - Barra da Tijuca, Rio de Janeiro - RJ",2,72,1099999
"Avenida Prefeito Dulcídio Cardoso - Barra da Tijuca, Rio de Janeiro - RJ",3,262,3790000
"Avenida das Acácias da Península, 909 - Barra da Tijuca, Rio de Janeiro - RJ",4,197,2366450
"Avenida Fernando Mattos - Barra da Tijuca, Rio de Janeiro - RJ",4,145,1750000
"Rua Franz Weissman - Barra da Tijuca, Rio de Janeiro - RJ",2,71,539000
"Avenida das Acácias da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,230,2425000
"Avenida das Acácias da Península, 607 - Barra da Tijuca, Rio de Janeiro - RJ",4,298,3888600
"Rua Alceu Amoroso Lima - Barra da Tijuca, Rio de Janeiro - RJ",3,143,1150000
"Avenida Flamboyants da Península, 155 - Barra da Tijuca, Rio de Janeiro - RJ",4,376,4180000
"Barra da Tijuca, Rio de Janeiro - RJ",2,83,869000
"Avenida Embaixador Abelardo Bueno, 510 - Barra da Tijuca, Rio de Janeiro - RJ",2,68,590000
"Avenida Rodolfo Amoedo, 223 - Barra da Tijuca, Rio de Janeiro - RJ",3,330,2100000
"Avenida Embaixador Abelardo Bueno, 111 - Barra da Tijuca, Rio de Janeiro - RJ",2,78,535000
"Avenida Marechal Henrique Lott, 123 - Barra da Tijuca, Rio de Janeiro - RJ",2,123,1250000
"Avenida Raymundo Magalhães Júnior, 300 - Barra da Tijuca, Rio de Janeiro - RJ",3,111,1190000
"Rua Alfredo Ceschiatti, 105 - Barra da Tijuca, Rio de Janeiro - RJ",2,74,555750
"Avenida Rosauro Estellita, 155 - Barra da Tijuca, Rio de Janeiro - RJ",4,154,1902000
"Rua Marlo da Costa e Souza - Barra da Tijuca, Rio de Janeiro - RJ",2,69,600000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",2,78,1050000
"Rua Alfredo Ceschiatti - Barra da Tijuca, Rio de Janeiro - RJ",3,119,896993
"Rua Jornalista Henrique Cordeiro - Barra da Tijuca, Rio de Janeiro - RJ",3,110,1275000
"Rua Francisco de Paula - Barra da Tijuca, Rio de Janeiro - RJ",3,77,555000
"Barra da Tijuca, Rio de Janeiro - RJ",3,160,1750000
"Rua das Bromélias da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,255,2800000
"Rua Bauhíneas da Península, 300 - Barra da Tijuca, Rio de Janeiro - RJ",4,169,1920000
"Avenida Adolpho de Vasconcelos - Barra da Tijuca, Rio de Janeiro - RJ",2,58,320000
"Avenida Prefeito Dulcídio Cardoso, 10900 - Barra da Tijuca, Rio de Janeiro - RJ",4,268,3300000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",2,70,998000
"Barra da Tijuca, Rio de Janeiro - RJ",2,94,1140000
"Rua das Bromélias da Península, 400 - Barra da Tijuca, Rio de Janeiro - RJ",3,127,2210000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",3,141,2000000
"Avenida Ator José Wilker, 600 - Barra da Tijuca, Rio de Janeiro - RJ",2,77,639000
"Rua Bauhíneas da Península, 150 - Barra da Tijuca, Rio de Janeiro - RJ",3,110,1190000
"Avenida Flamboyants da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,315,4500000
"Avenida Prefeito Dulcídio Cardoso, 1640 - Barra da Tijuca, Rio de Janeiro - RJ",2,89,980000
"Avenida Flamboyants da Península, 155 - Barra da Tijuca, Rio de Janeiro - RJ",4,220,2450000
"Avenida das Américas - Barra da Tijuca, Rio de Janeiro - RJ",5,648,11730274
"Avenida Lúcio Costa, 3646 - Barra da Tijuca, Rio de Janeiro - RJ",4,226,4000000
"Avenida das Américas - Barra da Tijuca, Rio de Janeiro - RJ",4,292,3100000
"Avenida Vice-Presidente José Alencar - Barra da Tijuca, Rio de Janeiro - RJ",2,69,484500
"Barra da Tijuca, Rio de Janeiro - RJ",2,85,900000
"Avenida Lúcio Costa, 3600 - Barra da Tijuca, Rio de Janeiro - RJ",3,220,2800000
"Rua Alfredo Ceschiatti, 155 - Barra da Tijuca, Rio de Janeiro - RJ",2,91,599300
"Avenida Embaixador Abelardo Bueno, 3600 - Barra da Tijuca, Rio de Janeiro - RJ",3,94,650000
"Barra da Tijuca, Rio de Janeiro - RJ",2,79,866050
"Rua Franco Zampari, 111 - Barra da Tijuca, Rio de Janeiro - RJ",2,74,420000
"Avenida Prefeito Dulcídio Cardoso - Barra da Tijuca, Rio de Janeiro - RJ",4,262,4200000
"Avenida General Guedes da Fontoura - Barra da Tijuca, Rio de Janeiro - RJ",3,251,2750000
"Avenida Afonso de Taunay - Barra da Tijuca, Rio de Janeiro - RJ",3,312,2790000
"Barra da Tijuca, Rio de Janeiro - RJ",2,89,666000
"Rua das Bromélias da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,175,1847750
"Barra da Tijuca, Rio de Janeiro - RJ",3,65,430000
"Rua Queiros Júnior, 151 - Barra da Tijuca, Rio de Janeiro - RJ",2,73,469000
"Avenida Salvador Allende - Barra da Tijuca, Rio de Janeiro - RJ",3,110,945000
"Avenida Embaixador Abelardo Bueno, 3600 - Barra da Tijuca, Rio de Janeiro - RJ",3,90,629000
"Rua Jornalista Henrique Cordeiro, 400 - Barra da Tijuca, Rio de Janeiro - RJ",3,127,1215000
"Rua Alfredo Ceschiatti - Barra da Tijuca, Rio de Janeiro - RJ",2,82,569000
"Rua Jornalista Henrique Cordeiro - Barra da Tijuca, Rio de Janeiro - RJ",3,100,1330000
"Avenida Flamboyants da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,281,2750000
"Avenida Professor Fausto Moreira, 150 - Barra da Tijuca, Rio de Janeiro - RJ",2,54,360000
"Avenida Flamboyants da Península, 155 - Barra da Tijuca, Rio de Janeiro - RJ",4,315,3800000
"Rua Engenheiro Carlos Euler - Barra da Tijuca, Rio de Janeiro - RJ",4,114,894500
"Rua Escritor Rodrigo Melo Franco, 400 - Barra da Tijuca, Rio de Janeiro - RJ",3,115,1063000
"Avenida Embaixador Abelardo Bueno, 3600 - Barra da Tijuca, Rio de Janeiro - RJ",3,103,640000
"Barra da Tijuca, Rio de Janeiro - RJ",2,96,920000
"Rua Lagoa das Garças, 0 - Barra da Tijuca, Rio de Janeiro - RJ",4,348,2998000
"Avenida das Acácias da Península, 909 - Barra da Tijuca, Rio de Janeiro - RJ",2,108,1192000
"Avenida Nelson Mufarrej, 350 - Barra da Tijuca, Rio de Janeiro - RJ",4,273,2317000
"Rua Aroazes, 350 - Barra da Tijuca, Rio de Janeiro - RJ",3,73,550000
"Avenida das Américas, 10333 - Barra da Tijuca, Rio de Janeiro - RJ",5,435,5599000
"Barra da Tijuca, Rio de Janeiro - RJ",3,103,1100000
"Rua César Lattes, 1000 - Barra da Tijuca, Rio de Janeiro - RJ",2,65,649000
"Avenida das Américas, 10333 - Barra da Tijuca, Rio de Janeiro - RJ",5,553,8000000
"Avenida Salvador Allende, 3200 - Barra da Tijuca, Rio de Janeiro - RJ",2,85,740000
"Avenida das Acácias da Península, 909 - Barra da Tijuca, Rio de Janeiro - RJ",4,330,3969100
"Estrada da Barra da Tijuca, 1006 - Barra da Tijuca, Rio de Janeiro - RJ",4,160,2000000
"Barra da Tijuca, Rio de Janeiro - RJ",1,32,519500
"Avenida Flamboyants da Península - Barra da Tijuca, Rio de Janeiro - RJ",3,147,1640000
"Avenida Abraham Medina - Barra da Tijuca, Rio de Janeiro - RJ",2,79,589900
"Avenida Prefeito Dulcídio Cardoso - Barra da Tijuca, Rio de Janeiro - RJ",1,88,845000
"Avenida Lúcio Costa, 0 - Barra da Tijuca, Rio de Janeiro - RJ",4,230,5500000
"Avenida Prefeito Dulcídio Cardoso, 1350 - Barra da Tijuca, Rio de Janeiro - RJ",2,94,1160000
"Avenida Lúcio Costa, 4270 - Barra da Tijuca, Rio de Janeiro - RJ",6,870,32800000
"Rua Escritor Rodrigo Melo Franco, 400 - Barra da Tijuca, Rio de Janeiro - RJ",3,115,1005100
"Barra da Tijuca, Rio de Janeiro - RJ",2,58,410000
"Rua Jacarandás da Península, 1100 - Barra da Tijuca, Rio de Janeiro - RJ",4,229,2640000
"Avenida Prefeito Dulcídio Cardoso - Barra da Tijuca, Rio de Janeiro - RJ",3,280,3200000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",1,58,550000
"Rua José Fontes Romero, 120 - Barra da Tijuca, Rio de Janeiro - RJ",4,170,2049100
"Rua José Fontes Romero, 120 - Barra da Tijuca, Rio de Janeiro - RJ",4,170,2049400
"Rua José Fontes Romero, 120 - Barra da Tijuca, Rio de Janeiro - RJ",4,170,2049300
"Rua José Fontes Romero, 120 - Barra da Tijuca, Rio de Janeiro - RJ",4,170,2049200
"Rua Desenhista Luiz Guimarães - Barra da Tijuca, Rio de Janeiro - RJ",4,152,1250000
"Avenida das Américas, 10001 - Barra da Tijuca, Rio de Janeiro - RJ",5,648,9539746
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",4,278,7680000
"Barra da Tijuca, Rio de Janeiro - RJ",2,77,950000
"Rua Queiros Júnior - Barra da Tijuca, Rio de Janeiro - RJ",2,74,515000
"Barra da Tijuca, Rio de Janeiro - RJ",4,251,3250000
"Avenida Lúcio Costa, 4000 - Barra da Tijuca, Rio de Janeiro - RJ",3,215,3800000
"Rua José Fontes Romero, 120 - Barra da Tijuca, Rio de Janeiro - RJ",4,170,2049000
"Barra da Tijuca, Rio de Janeiro - RJ",4,229,2782000
"Barra da Tijuca, Rio de Janeiro - RJ",4,231,2399900
"Rua Desembargador João Claudino de Oliveira e Cruz, 50 - Barra da Tijuca, Rio de Janeiro - RJ",2,94,960000
"Avenida Flamboyants da Península, 2412 - Barra da Tijuca, Rio de Janeiro - RJ",5,429,4299000
"Avenida Jornalista Ricardo Marinho, 450 - Barra da Tijuca, Rio de Janeiro - RJ",2,94,875000
"Barra da Tijuca, Rio de Janeiro - RJ",3,90,730000
"Avenida das Américas, 10333 - Barra da Tijuca, Rio de Janeiro - RJ",4,291,3125000
"Barra da Tijuca, Rio de Janeiro - RJ",2,65,500000
"Avenida Pepe, 720 - Barra da Tijuca, Rio de Janeiro - RJ",3,350,5900000
"Avenida Prefeito Dulcídio Cardoso - Barra da Tijuca, Rio de Janeiro - RJ",4,140,1459000
"Avenida Lúcio Costa, 5200 - Barra da Tijuca, Rio de Janeiro - RJ",4,231,4750000
"Avenida Flamboyants da Península, 155 - Barra da Tijuca, Rio de Janeiro - RJ",4,287,3150000
"Avenida Embaixador Abelardo Bueno - Barra da Tijuca, Rio de Janeiro - RJ",3,73,550000
"Avenida Raymundo Magalhães Júnior - Barra da Tijuca, Rio de Janeiro - RJ",3,113,999000
"Barra da Tijuca, Rio de Janeiro - RJ",2,110,1360000
"Avenida das Acácias da Península, 909 - Barra da Tijuca, Rio de Janeiro - RJ",4,287,3160650
"Barra da Tijuca, Rio de Janeiro - RJ",2,112,1150000
"Barra da Tijuca, Rio de Janeiro - RJ",1,37,360000
"Rua das Bromélias da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,151,2159740
"Rua Mário Agostinelli - Barra da Tijuca, Rio de Janeiro - RJ",3,101,727000
"Avenida das Américas, 14600 - Barra da Tijuca, Rio de Janeiro - RJ",3,82,619000
"Rua Alceu Amoroso Lima - Barra da Tijuca, Rio de Janeiro - RJ",3,106,1200000
"Avenida Lúcio Costa, 6600 - Barra da Tijuca, Rio de Janeiro - RJ",4,141,1750000
"Barra da Tijuca, Rio de Janeiro - RJ",3,110,1390000
"Avenida Lúcio Costa, 3150 - Barra da Tijuca, Rio de Janeiro - RJ",2,99,1599000
"Rua Mário Agostinelli, 55 - Barra da Tijuca, Rio de Janeiro - RJ",4,157,1269200
"Rua das Bromélias da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,288,2800000
"Avenida das Acácias da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,299,3886000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",2,75,899000
"Rua Escritor Rodrigo Melo Franco, 160 - Barra da Tijuca, Rio de Janeiro - RJ",4,160,1309000
"Avenida Pepe - Barra da Tijuca, Rio de Janeiro - RJ",2,78,1498000
"Estrada dos Bandeirantes - Barra da Tijuca, Rio de Janeiro - RJ",2,44,230000
"Estrada Coronel Pedro Corrêa, 120 - Barra da Tijuca, Rio de Janeiro - RJ",2,56,392121
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",4,225,4900000
"Avenida das Acácias da Península, 909 - Barra da Tijuca, Rio de Janeiro - RJ",5,429,4299700
"Avenida Lúcio Costa, 3360 - Barra da Tijuca, Rio de Janeiro - RJ",4,143,2399000
"Rua Aroazes, 615 - Barra da Tijuca, Rio de Janeiro - RJ",2,77,529000
"Barra da Tijuca, Rio de Janeiro - RJ",2,68,695000
"Rua Jacarandás da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,233,2500000
"Avenida Lúcio Costa, 9500 - Barra da Tijuca, Rio de Janeiro - RJ",1,58,650000
"Rua Francisco de Paula, 526 - Barra da Tijuca, Rio de Janeiro - RJ",3,78,420000
"Avenida Prefeito Dulcídio Cardoso - Barra da Tijuca, Rio de Janeiro - RJ",2,88,1050000
"Avenida Flamboyants da Península, 300 - Barra da Tijuca, Rio de Janeiro - RJ",4,192,2316000
"Avenida Flamboyants da Península - Barra da Tijuca, Rio de Janeiro - RJ",2,128,1650000
"Avenida Jaime Poggi, 300 - Barra da Tijuca, Rio de Janeiro - RJ",3,72,550000
"Avenida Pepe - Barra da Tijuca, Rio de Janeiro - RJ",2,144,2800000
"Rua Escritor Rodrigo Melo Franco, 160 - Barra da Tijuca, Rio de Janeiro - RJ",3,131,1169450
"Avenida Flamboyants da Península - Barra da Tijuca, Rio de Janeiro - RJ",3,110,1349993
"Avenida Malibu, 180 - Barra da Tijuca, Rio de Janeiro - RJ",3,100,780000
"Rua Jacarandás da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,151,1578000
"Rua Jacarandás da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,370,3950000
"Avenida Ailton Henrique da Costa - Barra da Tijuca, Rio de Janeiro - RJ",3,81,558000
"Avenida Lúcio Costa, 3300 - Barra da Tijuca, Rio de Janeiro - RJ",3,330,4100000
"Rua Bauhíneas da Península - Barra da Tijuca, Rio de Janeiro - RJ",3,110,980000
"Rua Franco Zampari, 111 - Barra da Tijuca, Rio de Janeiro - RJ",4,155,970000
"Avenida Salvador Allende - Barra da Tijuca, Rio de Janeiro - RJ",2,85,880000
"Rua das Bromélias da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,250,2500000
"Avenida Adolpho de Vasconcelos, 444 - Barra da Tijuca, Rio de Janeiro - RJ",2,52,440900
"Avenida Adolpho de Vasconcelos, 444 - Barra da Tijuca, Rio de Janeiro - RJ",2,52,440999
"Avenida Lúcio Costa, 3550 - Barra da Tijuca, Rio de Janeiro - RJ",1,32,520000
"Rua Franco Zampari, 111 - Barra da Tijuca, Rio de Janeiro - RJ",2,73,386900
"Barra da Tijuca, Rio de Janeiro - RJ",3,95,580000
"Rua das Bromélias da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,175,2000000
"Avenida Embaixador Abelardo Bueno - Barra da Tijuca, Rio de Janeiro - RJ",3,90,590700
"Avenida Lúcio Costa, 4000 - Barra da Tijuca, Rio de Janeiro - RJ",3,130,2500000
"Rua Alfredo Ceschiatti, 105 - Barra da Tijuca, Rio de Janeiro - RJ",2,74,477250
"Barra da Tijuca, Rio de Janeiro - RJ",4,266,3733930
"Rua Jornalista Henrique Cordeiro - Barra da Tijuca, Rio de Janeiro - RJ",4,137,1469993
"Rua Alfredo Ceschiatti, 155 - Barra da Tijuca, Rio de Janeiro - RJ",3,87,549000
"Avenida Cândido Portinari, 60 - Barra da Tijuca, Rio de Janeiro - RJ",2,79,940000
"Avenida Lúcio Costa, 2930 - Barra da Tijuca, Rio de Janeiro - RJ",4,155,3000000
"Avenida Lúcio Costa, 5100 - Barra da Tijuca, Rio de Janeiro - RJ",4,230,5100000
"Rua das Bromélias da Península - Barra da Tijuca, Rio de Janeiro - RJ",2,75,850000
"Avenida Lúcio Costa, 6700 - Barra da Tijuca, Rio de Janeiro - RJ",3,247,3087000
"Barra da Tijuca, Rio de Janeiro - RJ",5,435,5600000
"Rua Escritor Rodrigo Melo Franco, 160 - Barra da Tijuca, Rio de Janeiro - RJ",4,160,1260002
"Avenida João Cabral de Mello Neto, 100 - Barra da Tijuca, Rio de Janeiro - RJ",2,75,880000
"Avenida das Américas, 7899 - Barra da Tijuca, Rio de Janeiro - RJ",3,116,1380000
"Rua Jacarandás da Península, 400 - Barra da Tijuca, Rio de Janeiro - RJ",4,175,1847370
"Avenida Embaixador Abelardo Bueno, 3000 - Barra da Tijuca, Rio de Janeiro - RJ",3,98,520000
"Avenida das Américas - Barra da Tijuca, Rio de Janeiro - RJ",5,648,8595500
"Avenida Érico Veríssimo - Barra da Tijuca, Rio de Janeiro - RJ",3,143,1590000
"Avenida das Américas, 363 - Barra da Tijuca, Rio de Janeiro - RJ",6,648,12257467
"Avenida Lúcio Costa, 2930 - Barra da Tijuca, Rio de Janeiro - RJ",4,182,2600000
"Barra da Tijuca, Rio de Janeiro - RJ",4,197,2164850
"Barra da Tijuca, Rio de Janeiro - RJ",4,150,2950000
"Avenida Flamboyants da Península, 2412 - Barra da Tijuca, Rio de Janeiro - RJ",4,407,4480000
"Rua Jacarandás da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,238,2480000
"Rua Alfredo Ceschiatti, 150 - Barra da Tijuca, Rio de Janeiro - RJ",3,91,535650
"Avenida Prefeito Dulcídio Cardoso, 2848 - Barra da Tijuca, Rio de Janeiro - RJ",1,64,660000
"Avenida Flamboyants da Península - Barra da Tijuca, Rio de Janeiro - RJ",4,280,2810000
"Avenida das Américas - Barra da Tijuca, Rio de Janeiro - RJ",4,292,3200000
"Rua Mário Agostinelli - Barra da Tijuca, Rio de Janeiro - RJ",2,91,590750
"Avenida Lúcio Costa, 60000 - Barra da Tijuca, Rio de Janeiro - RJ",2,130,3150000
"Avenida das Américas, 10333 - Barra da Tijuca, Rio de Janeiro - RJ",4,313,3150000
"Rua Francisco de Paula, 0 - Barra da Tijuca, Rio de Janeiro - RJ",3,78,420000
"Barra da Tijuca, Rio de Janeiro - RJ",1,59,850000
"Avenida Alda Garrido - Barra da Tijuca, Rio de Janeiro - RJ",3,210,1799999
"Avenida Prefeito Dulcídio Cardoso - Barra da Tijuca, Rio de Janeiro - RJ",3,150,1650000
"Avenida Lúcio Costa, 3600 - Barra da Tijuca, Rio de Janeiro - RJ",3,200,2550000
"Avenida Salvador Allende, 3200 - Barra da Tijuca, Rio de Janeiro - RJ",4,160,1650000
"Avenida Cláudio Besserman Vianna, 3 - Barra da Tijuca, Rio de Janeiro - RJ",2,77,385000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",2,76,1775000
"Avenida das Américas, 10333 - Barra da Tijuca, Rio de Janeiro - RJ",6,435,5600000
"Avenida Lúcio Costa, 3600 - Barra da Tijuca, Rio de Janeiro - RJ",3,240,2790000
"Avenida Vice-Presidente José Alencar - Barra da Tijuca, Rio de Janeiro - RJ",2,70,525000
"Barra da Tijuca, Rio de Janeiro - RJ",2,110,1347000
"Barra da Tijuca, Rio de Janeiro - RJ",4,310,4800000
"Avenida Embaixador Abelardo Bueno - Barra da Tijuca, Rio de Janeiro - RJ",3,102,650000
"Rua Pedra de Itaúna, 40 - Barra da Tijuca, Rio de Janeiro - RJ",2,199,2200000
"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ",3,131,1420000
"Avenida das Américas, 14600 - Barra da Tijuca, Rio de Janeiro - RJ",2,144,739999
